name_length,is_organic,is_sugar_free,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_year,created_month,main_category_encoded,nova_group
2,0,0,1.5,29,4,1,3096,2016,8,68,4.0
6,0,0,1500.0,42,10,2,4014,2014,9,68,1.0
6,0,0,150.0,14,11,5,4180,2014,4,18,4.0
4,0,0,350.0,14,11,2,2532,2018,10,159,3.0
2,0,0,90.0,14,1,2,2257,2019,4,219,1.0
4,0,0,540.0,14,3,3,1849,2020,4,134,3.0
4,0,0,375.0,14,9,5,4582,2013,3,400,4.0
2,0,0,500.0,14,7,1,3190,2017,1,68,1.0
1,0,0,830.0,14,10,1,1906,2019,6,231,3.28450954283178
1,0,0,500.0,14,7,2,2459,2018,9,231,3.28450954283178
2,0,0,1500.0,42,7,3,2886,2017,11,53,3.28450954283178
3,0,0,800.0,42,6,4,4003,2014,11,134,3.0
1,0,0,500.0,14,7,1,222,2024,5,84,3.28450954283178
3,0,0,450.0,14,11,2,2693,2017,11,418,1.0
2,0,0,200.0,14,8,10,4131,2014,6,400,3.0
4,0,0,300.0,14,7,3,3724,2015,8,75,4.0
3,0,0,250.0,14,1,1,2931,2017,9,274,4.0
3,0,0,39.0,14,9,14,4161,2014,6,459,4.0
3,0,0,380.0,14,1,1,1725,2020,10,350,4.0
3,0,0,0.5,27,9,10,3430,2016,6,13,4.0
4,0,0,350.0,14,8,2,3746,2015,7,18,4.0
2,0,0,1.0,27,9,14,4755,2012,5,68,4.0
5,0,0,300.0,14,10,1,3627,2015,10,418,4.0
2,0,0,750.0,14,8,3,2840,2017,8,18,4.0
4,0,0,500.0,14,7,2,2378,2018,2,400,3.0
3,0,0,300.0,14,11,7,2533,2018,10,418,3.0
4,0,0,150.0,42,9,10,2238,2019,7,45,1.0
5,0,0,100.0,19,6,1,2189,2019,10,459,3.0
1,0,0,180.0,14,5,1,1701,2021,2,459,4.0
3,0,0,0.25,27,11,3,3110,2017,4,418,3.0
1,0,0,45.0,14,8,2,3066,2016,12,68,3.28450954283178
4,0,0,500.0,14,2,1,2144,2019,11,27,3.28450954283178
1,0,0,550.0,14,6,1,1878,2020,4,400,1.0
3,0,0,500.0,19,7,2,1014,2022,12,400,4.0
9,0,0,250.0,14,7,1,907,2023,3,84,4.0
6,0,0,255.0,14,8,1,3029,2017,6,18,4.0
4,0,0,2.272,29,4,1,3353,2016,7,418,3.28450954283178
2,0,0,800.0,14,6,2,3533,2016,1,400,4.0
1,0,0,50.0,7,6,2,2343,2018,8,517,3.28450954283178
3,0,0,500.0,14,5,2,2522,2018,11,459,3.0
1,0,0,300.0,14,8,5,1405,2021,12,68,4.0
6,0,0,325.0,14,5,2,766,2023,7,394,4.0
3,0,0,200.0,14,6,3,4525,2013,4,459,4.0
5,0,0,500.0,14,9,1,3532,2016,2,400,4.0
5,0,0,250.0,14,5,2,3779,2015,6,459,3.0
2,0,0,165.0,14,11,13,3070,2017,5,75,4.0
3,0,0,400.0,14,12,9,2807,2018,2,12,4.0
3,0,0,4.0,71,3,6,2371,2018,10,459,4.0
1,0,0,1.0,32,8,2,1806,2020,2,52,3.0
3,0,0,950.0,14,8,1,1127,2022,3,159,1.0
2,0,0,400.0,14,8,1,683,2023,8,159,2.0
10,0,0,600.0,14,1,1,484,2024,6,389,4.0
2,0,0,52.0,14,8,1,112,2024,12,459,3.28450954283178
2,0,0,370.0,14,12,2,3437,2016,2,400,4.0
3,0,0,250.0,42,5,1,3906,2014,12,67,4.0
2,0,0,110.0,14,8,1,2755,2018,4,159,3.28450954283178
4,0,0,375.0,14,11,4,2606,2018,9,18,4.0
6,0,0,580.0,14,7,2,1261,2021,8,394,4.0
3,0,0,800.0,14,5,3,3035,2017,2,400,4.0
4,0,0,70.0,14,3,2,2298,2018,10,5,4.0
5,0,0,120.0,14,5,1,563,2024,4,400,4.0
3,0,0,10.0,19,4,2,2810,2017,11,75,3.0
3,0,0,800.0,14,5,2,2690,2018,5,400,4.0
4,0,0,200.0,14,8,3,3010,2017,3,400,3.0
8,0,0,440.0,14,6,5,3029,2017,5,459,4.0
1,0,0,300.0,14,5,2,1812,2020,4,400,3.0
7,0,0,410.0,14,11,1,1638,2021,3,400,4.0
1,0,0,500.0,14,4,3,3246,2016,11,6,4.0
2,0,0,430.0,14,12,8,4174,2014,5,400,4.0
6,0,0,150.0,14,9,6,3739,2015,7,459,4.0
4,0,0,170.0,14,5,2,3052,2017,5,337,4.0
3,0,0,242.0,14,7,2,2040,2019,8,400,4.0
7,0,0,500.0,14,3,1,669,2023,9,311,4.0
4,0,0,1.0,29,11,2,3525,2016,1,68,1.0
4,0,0,250.0,14,11,4,4025,2014,9,18,4.0
4,0,0,400.0,14,10,7,3056,2017,5,459,4.0
2,0,0,18.0,62,7,2,2793,2018,1,400,4.0
5,0,0,28.0,19,4,4,3255,2016,9,459,4.0
3,0,0,190.0,14,5,2,4231,2014,3,307,4.0
2,0,0,450.0,14,9,1,2299,2019,7,67,1.0
1,0,0,500.0,14,5,1,1107,2022,9,418,3.28450954283178
1,0,0,200.0,14,5,6,2074,2020,2,339,4.0
1,0,0,200.0,14,8,2,1859,2020,9,13,4.0
3,0,0,125.0,14,6,6,1377,2021,12,459,4.0
4,0,0,300.0,14,5,6,4714,2012,10,459,4.0
2,0,0,350.0,14,8,2,4032,2014,10,159,3.0
2,0,0,340.0,14,7,3,2551,2018,9,84,2.0
14,0,0,320.0,14,10,1,2317,2019,6,400,4.0
3,0,0,450.0,14,6,1,1479,2020,5,84,4.0
3,0,0,340.0,14,10,1,1683,2021,1,400,3.0
1,0,0,500.0,14,2,1,645,2022,4,418,3.28450954283178
4,0,0,500.0,14,10,1,3765,2015,3,400,4.0
6,0,0,85.0,14,9,1,2571,2018,9,459,4.0
10,0,0,140.0,14,1,1,1105,2022,10,326,4.0
2,0,0,500.0,14,5,1,829,2023,7,52,4.0
4,0,0,450.0,14,3,2,696,2023,10,465,4.0
4,0,0,100.0,14,9,1,3276,2016,9,400,2.0
9,0,0,800.0,14,7,3,2735,2018,3,394,4.0
5,0,0,1.0,29,9,2,2473,2018,4,18,2.0
2,0,0,250.0,42,8,2,3995,2014,11,45,4.0
2,0,0,500.0,14,8,3,2296,2019,6,159,1.0
2,0,0,1.0,29,6,1,1571,2021,5,418,1.0
2,0,0,400.0,14,13,9,4850,2012,7,56,1.0
6,0,0,210.0,14,6,5,4748,2012,10,459,4.0
7,0,0,550.0,14,10,3,3862,2015,3,400,4.0
3,0,0,260.0,14,8,5,4378,2013,10,459,4.0
3,0,0,190.0,18,5,4,4563,2013,4,134,4.0
3,0,0,250.0,14,9,3,2417,2019,2,401,3.0
4,0,0,500.0,14,9,2,2140,2019,11,159,2.0
2,0,0,250.0,14,10,1,1613,2021,2,400,4.0
2,0,0,450.0,42,9,1,303,2024,3,418,1.0
3,0,0,145.0,14,5,1,4326,2013,11,400,3.0
4,0,0,200.0,14,14,1,4180,2014,4,159,3.0
4,0,0,430.0,14,13,1,2291,2017,11,18,4.0
4,0,0,45.0,14,7,1,2608,2018,8,18,3.28450954283178
2,0,0,435.0,14,7,2,3017,2017,4,400,4.0
4,0,0,2.0,29,5,2,1605,2018,9,18,4.0
3,1,0,1.0,27,11,2,2085,2019,4,400,1.0
1,0,0,500.0,14,1,2,1776,2020,5,438,3.28450954283178
4,0,0,500.0,14,1,1,1522,2020,9,190,4.0
6,0,0,4.0,71,11,1,2639,2018,4,400,4.0
2,0,0,450.0,14,3,2,2400,2018,10,67,3.0
2,0,0,400.0,14,4,2,2447,2019,2,400,3.0
3,0,0,300.0,14,9,1,1423,2021,7,400,3.0
1,0,0,1.0,39,6,1,1393,2021,8,231,4.0
5,0,0,200.0,14,8,3,2601,2018,6,18,3.28450954283178
1,0,0,225.0,18,6,3,2790,2018,1,18,3.0
1,0,0,9.0,44,4,2,2801,2018,1,156,4.0
2,0,0,1.0,29,10,2,2719,2017,8,18,2.0
3,0,0,400.0,14,8,11,4289,2014,1,134,4.0
2,0,0,400.0,14,6,3,3756,2015,6,133,4.0
6,0,0,1.0,29,12,5,2268,2019,7,305,4.0
5,0,0,500.0,14,12,1,1456,2021,3,394,2.0
5,0,0,500.0,14,1,1,1044,2022,12,291,3.28450954283178
9,0,0,100.0,14,9,2,4050,2014,8,459,4.0
5,0,0,140.0,14,1,6,2704,2018,4,378,3.28450954283178
1,0,0,400.0,14,5,11,3869,2015,3,183,4.0
3,1,0,1.0,29,12,3,3431,2016,4,437,3.0
3,0,0,500.0,14,11,13,4775,2012,9,12,1.0
3,0,0,190.0,14,7,9,4051,2014,9,307,4.0
5,0,0,1.0,29,5,5,2401,2019,3,45,4.0
2,0,0,1.0,29,12,7,2390,2019,3,305,4.0
1,0,0,110.0,14,1,1,2385,2019,3,518,3.28450954283178
1,0,0,200.0,42,2,1,1819,2019,8,159,4.0
7,0,0,250.0,14,11,4,4882,2012,6,400,2.0
2,0,0,300.0,14,5,3,2880,2017,11,459,3.0
6,0,0,800.0,14,6,2,2598,2018,5,400,4.0
3,0,0,52.0,14,10,3,2812,2018,2,412,4.0
2,0,0,500.0,42,7,5,4735,2012,10,134,3.0
2,0,0,500.0,14,7,1,2184,2019,3,53,3.28450954283178
1,0,0,8.0,3,4,1,826,2023,7,237,4.0
3,0,0,70.0,18,10,4,3152,2017,3,18,4.0
3,0,0,250.0,14,9,7,4096,2014,3,18,3.0
3,1,0,200.0,14,15,3,3354,2016,1,459,3.0
2,0,0,500.0,14,6,2,1275,2022,5,159,4.0
1,0,0,1000.0,14,5,1,135,2024,11,159,3.28450954283178
2,0,0,215.0,14,5,3,3973,2014,8,134,3.0
4,0,0,485.0,14,7,1,2124,2019,10,459,4.0
2,0,0,150.0,14,8,1,1708,2021,2,68,4.0
1,0,0,0.0,44,6,2,2595,2018,3,67,3.28450954283178
3,0,0,400.0,14,7,2,3368,2016,7,459,4.0
3,0,0,220.0,14,7,1,582,2024,1,84,4.0
3,0,0,325.0,14,8,1,915,2023,4,18,3.0
3,0,0,500.0,14,10,1,3828,2015,4,400,3.0
4,0,0,1.0,29,7,1,3269,2016,11,159,1.0
3,0,0,454.0,14,10,2,4488,2013,5,400,3.0
3,0,0,125.0,14,5,3,2712,2018,4,400,3.0
1,0,0,1.0,29,14,7,3570,2016,1,68,4.0
1,0,0,2.0,29,7,21,4292,2014,1,399,4.0
15,0,0,150.0,14,10,2,2756,2018,2,459,4.0
3,0,0,460.0,42,7,3,2272,2019,1,164,3.0
2,0,0,500.0,14,4,2,4192,2014,4,504,1.0
14,0,0,320.0,14,9,2,3195,2017,1,418,3.0
5,0,0,450.0,14,7,3,2728,2018,5,68,4.0
4,0,0,500.0,14,5,2,2741,2017,1,400,3.0
2,0,0,440.0,14,5,1,2611,2018,8,18,4.0
3,0,0,33.0,7,4,1,2461,2018,5,67,1.0
1,0,0,500.0,14,1,2,2585,2018,7,250,3.28450954283178
5,0,0,180.0,14,5,1,2997,2017,6,25,4.0
1,0,0,950.0,14,8,2,2475,2019,1,68,3.28450954283178
5,0,0,240.0,14,6,1,2306,2019,5,400,4.0
3,0,0,500.0,14,8,1,2261,2019,7,400,3.0
2,0,0,250.0,14,7,1,691,2023,3,394,4.0
1,0,0,1.0,29,1,1,859,2023,4,70,4.0
3,0,0,200.0,14,9,2,2439,2018,11,400,3.0
6,1,0,88.0,14,8,2,2250,2018,12,134,3.0
1,0,0,500.0,14,5,1,436,2024,6,68,1.0
3,1,0,420.0,14,4,1,3528,2015,12,400,3.0
3,0,0,675.0,14,8,4,2771,2018,1,18,1.0
1,0,0,1.0,29,10,6,3219,2016,11,68,1.0
1,0,0,500.0,14,1,1,445,2024,8,189,4.0
2,0,0,400.0,14,5,2,2848,2017,12,352,3.0
1,0,0,1.0,29,5,2,1339,2018,6,67,1.0
4,0,0,100.0,14,6,2,2405,2019,3,400,1.0
2,0,0,200.0,14,9,2,2864,2017,11,459,3.0
2,0,0,100.0,14,5,9,4830,2012,7,459,4.0
3,0,0,720.0,14,10,2,2572,2018,8,400,3.0
2,0,0,184.0,14,9,1,4773,2012,9,459,4.0
4,0,0,130.0,14,10,3,4037,2014,9,400,4.0
3,0,0,450.0,14,10,8,2750,2018,4,13,4.0
4,0,0,550.0,14,13,2,3789,2015,4,18,4.0
4,1,0,1.0,27,13,1,2957,2017,3,400,1.0
3,0,0,1.0,29,5,1,2064,2019,12,418,1.0
1,0,0,500.0,14,1,1,528,2023,8,66,3.28450954283178
2,0,0,200.0,42,10,4,2531,2018,4,401,4.0
2,0,0,500.0,14,8,2,2708,2018,4,400,4.0
5,0,0,1.25,29,7,1,2765,2018,1,67,4.0
1,0,0,50.0,14,7,1,2346,2018,6,53,1.0
2,0,0,400.0,14,7,1,2095,2019,12,400,3.0
4,0,0,185.0,14,10,6,1290,2022,3,401,4.0
3,0,0,280.0,14,10,3,3171,2017,2,400,1.0
3,0,0,240.0,14,12,2,2366,2018,8,18,4.0
6,0,0,400.0,19,9,5,3006,2017,5,459,4.0
4,0,0,500.0,14,10,2,1748,2021,1,13,1.0
3,0,0,250.0,14,11,4,3047,2017,6,418,2.0
3,0,0,1.75,29,4,3,3430,2016,4,52,4.0
4,0,0,400.0,14,6,2,1933,2018,1,134,4.0
2,0,0,830.0,44,11,2,2243,2018,10,18,4.0
7,0,0,105.0,14,1,2,2490,2018,12,250,3.28450954283178
1,0,0,1.5,14,5,2,1340,2021,7,237,3.28450954283178
1,0,0,60.0,44,1,1,233,2024,10,60,4.0
4,0,0,125.0,14,6,7,3145,2017,3,459,3.0
3,0,0,360.0,14,5,4,3774,2013,9,459,4.0
4,0,0,1.5,29,7,4,3123,2017,4,68,3.28450954283178
5,0,0,500.0,14,15,8,4813,2012,8,400,1.0
3,0,0,250.0,42,3,6,4829,2012,7,134,3.0
1,0,0,144.0,14,7,5,2069,2020,2,418,4.0
4,0,0,1.0,44,13,5,3478,2016,3,18,3.0
3,0,0,40.0,14,10,9,3752,2015,7,13,4.0
10,0,0,115.0,14,8,2,2626,2018,8,451,3.0
1,0,0,1000.0,44,6,2,2681,2018,3,357,3.28450954283178
6,0,0,276.0,14,8,2,2562,2018,5,459,4.0
1,0,0,500.0,14,2,1,2370,2019,5,418,1.0
1,0,0,400.0,14,9,1,1972,2020,4,159,1.0
3,0,0,500.0,14,5,1,1220,2022,3,423,4.0
1,0,0,500.0,14,4,1,969,2023,3,418,3.28450954283178
3,0,0,500.0,14,10,5,3897,2015,2,13,1.0
1,0,0,100.0,14,12,20,4921,2012,4,75,4.0
6,0,0,75.0,7,9,1,3114,2017,4,18,2.0
3,0,0,1.0,27,11,2,2196,2019,1,400,3.0
3,1,0,90.0,14,5,2,1990,2019,8,459,4.0
3,0,0,270.0,14,10,1,1586,2021,6,400,1.0
4,0,0,500.0,14,6,1,758,2023,6,400,3.0
1,0,0,600.0,21,3,1,300,2024,12,159,3.28450954283178
3,0,0,500.0,14,9,4,4195,2014,4,84,2.0
5,0,0,240.0,14,7,2,3627,2015,8,18,4.0
4,0,0,216.0,14,10,3,2074,2020,2,418,4.0
1,0,0,950.0,14,8,2,1256,2022,3,159,1.0
4,0,0,375.0,14,12,2,579,2024,3,18,4.0
2,0,0,100.0,14,13,2,2590,2018,5,418,4.0
4,0,0,110.0,14,9,2,2663,2018,3,418,3.0
3,0,0,500.0,14,10,7,2510,2018,10,396,1.0
4,0,0,320.0,14,10,1,2191,2019,10,400,4.0
1,0,0,500.0,14,1,2,406,2024,9,331,3.28450954283178
1,0,0,500.0,14,12,3,3917,2015,1,18,3.0
3,0,0,280.0,21,8,3,4425,2013,8,400,4.0
3,0,0,600.0,14,7,4,2318,2018,4,18,4.0
4,0,0,200.0,14,12,1,4489,2013,7,459,4.0
2,0,0,750.0,14,7,3,2594,2018,3,400,3.0
5,1,0,250.0,14,4,2,3778,2015,4,504,2.0
1,0,0,121.0,14,13,4,2260,2017,12,459,4.0
3,0,0,100.0,14,2,2,2474,2018,12,266,4.0
2,0,0,1.0,27,7,1,268,2024,11,159,3.0
6,0,0,500.0,14,9,6,4743,2012,7,394,2.0
5,0,0,500.0,14,10,1,3061,2017,4,400,4.0
3,0,0,450.0,14,10,1,3158,2016,12,18,4.0
4,0,0,600.0,14,7,2,2226,2018,3,18,4.0
1,0,0,50.0,14,7,2,2509,2018,10,459,4.0
2,0,0,880.0,14,1,3,2338,2019,1,332,4.0
3,0,0,1.0,29,12,3,2333,2019,1,53,4.0
2,0,0,425.0,14,7,1,2316,2019,5,400,3.0
2,0,0,425.0,14,5,2,2307,2019,6,75,4.0
1,0,0,500.0,14,2,2,1404,2021,8,52,3.0
2,0,0,750.0,42,8,1,578,2024,1,491,2.0
8,0,0,130.0,14,10,8,4926,2012,4,459,4.0
5,0,0,420.0,14,5,2,2357,2018,9,400,4.0
1,0,0,30.0,14,5,1,1419,2018,3,459,4.0
1,0,0,425.0,14,6,3,3392,2016,2,18,4.0
3,0,0,300.0,14,4,1,3455,2016,3,459,4.0
4,0,0,750.0,14,12,3,2181,2019,2,18,3.0
1,0,0,250.0,14,9,1,1597,2020,10,400,3.28450954283178
6,0,0,400.0,14,5,1,1625,2021,4,459,4.0
1,0,0,500.0,14,3,1,711,2023,4,52,1.0
1,0,0,75.0,7,6,2,531,2023,12,269,1.0
5,0,0,550.0,14,4,3,3803,2015,5,134,4.0
3,0,0,740.0,42,4,1,1189,2022,6,400,4.0
3,0,0,440.0,14,2,1,480,2023,11,32,4.0
4,0,0,200.0,14,3,1,4517,2013,5,351,4.0
4,0,0,360.0,14,5,1,2675,2018,6,459,4.0
4,0,0,1.0,29,8,17,3808,2015,4,180,4.0
3,0,0,150.0,42,3,7,3810,2015,5,456,3.0
11,0,0,420.0,14,5,2,2191,2019,9,400,4.0
4,0,0,500.0,14,9,1,1942,2019,11,159,2.0
3,0,0,650.0,14,9,2,2155,2019,11,400,1.0
1,0,0,500.0,14,5,1,137,2024,11,418,3.28450954283178
4,0,0,500.0,14,1,1,337,2024,11,190,3.28450954283178
5,0,0,125.0,14,7,7,4893,2012,6,459,4.0
3,0,0,100.0,14,7,8,4896,2012,2,459,4.0
3,0,0,132.0,14,10,3,4118,2014,6,459,4.0
10,0,0,500.0,14,6,1,3805,2015,4,18,4.0
2,0,0,750.0,14,12,3,2545,2018,2,18,4.0
8,0,0,0.75,7,7,1,2712,2018,5,53,4.0
3,0,0,630.0,14,9,2,2128,2019,12,400,3.0
1,0,0,500.0,14,1,1,725,2022,12,353,3.28450954283178
1,0,0,36.0,14,1,1,442,2024,3,61,3.28450954283178
7,0,0,200.0,14,8,4,4192,2013,11,18,1.0
9,0,0,200.0,14,5,1,4853,2012,6,400,4.0
8,1,0,60.0,14,11,3,2683,2018,3,400,4.0
4,1,0,340.0,14,11,2,3272,2016,4,400,3.0
3,0,0,1.0,29,7,2,1869,2018,5,18,3.28450954283178
8,0,0,250.0,14,9,5,3555,2016,1,459,4.0
2,0,0,45.0,14,7,1,2182,2019,8,459,4.0
1,0,0,500.0,14,7,1,398,2020,10,84,3.28450954283178
2,0,0,375.0,14,6,5,1717,2020,11,459,4.0
4,0,0,340.0,14,10,1,1657,2021,1,18,3.0
4,0,0,475.0,14,12,3,1642,2021,4,18,4.0
2,0,0,400.0,14,6,1,1580,2021,6,13,3.0
4,0,0,1.0,29,11,2,1012,2022,6,400,3.0
4,0,0,125.0,14,6,5,3886,2015,1,459,4.0
6,0,0,100.0,14,6,5,2854,2017,12,459,3.0
3,0,0,320.0,14,9,2,2049,2020,3,418,4.0
2,0,0,1250.0,42,7,1,846,2023,3,67,4.0
3,0,0,70.0,14,8,3,2758,2018,4,400,4.0
3,0,0,1.0,29,6,2,3220,2016,8,68,4.0
4,0,0,300.0,14,6,2,4899,2012,4,459,4.0
4,0,0,800.0,14,7,3,3972,2014,11,400,4.0
2,0,0,500.0,14,5,2,2540,2018,5,68,1.0
7,0,0,210.0,14,12,1,2848,2018,1,18,4.0
3,0,0,175.0,14,6,4,3614,2015,11,357,4.0
3,0,0,80.0,14,12,2,2596,2018,9,159,4.0
4,0,0,500.0,14,1,1,1422,2018,9,347,4.0
6,0,0,300.0,14,7,1,2361,2019,3,400,4.0
1,0,0,41.0,14,6,1,975,2022,12,459,4.0
6,0,0,1.0,29,1,1,152,2024,7,173,1.0
2,0,0,1.0,29,11,4,4457,2013,6,18,3.0
7,0,0,35.0,14,4,1,2830,2018,1,459,4.0
2,0,0,440.0,14,1,2,2719,2018,4,71,3.28450954283178
8,0,0,200.0,14,5,2,2655,2018,5,139,4.0
2,0,0,154.0,14,6,11,4547,2013,5,459,4.0
3,0,0,200.0,14,11,3,4170,2014,4,68,4.0
3,0,0,4.0,71,6,1,2463,2019,1,400,4.0
3,0,0,160.0,14,7,1,1257,2022,4,352,4.0
2,0,0,400.0,14,14,1,4844,2012,6,68,4.0
8,0,0,200.0,14,14,3,4751,2012,10,18,4.0
3,0,0,415.0,14,5,3,4265,2013,8,134,4.0
2,0,0,6.0,44,7,2,2589,2018,9,400,3.0
2,0,0,500.0,14,3,1,2056,2018,11,123,4.0
3,0,0,500.0,14,4,1,594,2024,1,45,1.0
1,0,0,250.0,14,7,4,3432,2016,5,18,3.0
2,0,0,500.0,14,8,1,3859,2015,2,400,1.0
9,0,0,500.0,14,9,5,3380,2016,5,18,4.0
1,0,0,750.0,14,6,1,2745,2018,3,400,4.0
1,0,0,165.0,14,13,7,3056,2017,6,397,4.0
2,0,0,32.0,14,9,2,2444,2018,8,459,4.0
5,0,0,3.0,71,6,2,2249,2019,1,459,3.0
6,0,0,500.0,14,1,1,1865,2019,11,249,2.0
2,0,0,500.0,14,3,1,1867,2020,6,146,4.0
10,0,0,42.0,14,5,6,1714,2020,12,459,4.0
3,0,0,825.0,14,9,1,1488,2021,4,418,1.0
2,0,0,450.0,14,11,1,849,2023,4,400,4.0
1,0,0,500.0,14,1,2,568,2024,2,65,3.28450954283178
1,0,0,1.0,29,2,1,1532,2021,3,8,4.0
4,0,0,192.0,14,11,1,1018,2023,1,159,4.0
1,0,0,500.0,14,1,1,339,2024,11,453,3.28450954283178
3,0,0,200.0,42,8,8,4354,2013,11,51,3.0
4,0,0,150.0,19,9,6,3824,2015,4,344,1.0
3,0,0,130.0,14,9,1,3053,2017,5,459,4.0
3,0,0,500.0,14,8,3,4821,2012,6,53,4.0
4,0,0,500.0,14,8,1,1896,2020,4,400,4.0
3,0,0,1.0,27,8,2,1579,2020,5,159,1.0
4,0,0,500.0,14,10,2,2952,2017,7,418,1.0
2,0,0,60.0,14,14,5,3953,2014,12,396,4.0
5,0,0,90.0,14,10,4,1995,2019,10,401,3.0
2,0,0,625.0,14,7,2,1735,2020,7,400,4.0
7,0,0,750.0,14,7,1,1719,2020,12,18,4.0
1,0,0,500.0,14,6,2,2701,2018,4,459,4.0
6,0,0,200.0,14,4,2,2838,2017,11,459,4.0
2,0,0,360.0,14,7,1,2590,2018,9,400,3.0
2,0,0,510.0,14,10,1,1885,2020,5,18,4.0
3,0,0,500.0,14,12,2,3539,2015,12,18,3.0
5,0,0,1.0,27,12,2,3235,2016,11,400,1.0
3,0,0,500.0,14,1,3,4499,2013,6,495,3.28450954283178
6,0,0,6.0,61,5,1,1652,2019,10,352,4.0
2,0,0,500.0,14,1,1,1645,2021,3,117,3.28450954283178
4,0,0,330.0,42,6,5,1636,2021,4,180,4.0
2,0,0,500.0,14,7,1,1093,2022,4,84,3.28450954283178
1,0,0,39.0,14,6,12,3070,2017,6,337,4.0
7,0,0,500.0,14,7,3,2584,2017,10,400,3.28450954283178
3,0,0,330.0,42,4,2,2321,2019,4,67,4.0
9,0,0,140.0,14,8,1,1584,2021,3,486,4.0
1,0,0,500.0,42,4,1,341,2024,5,159,1.0
2,0,0,225.0,14,7,2,3123,2017,3,400,3.0
2,0,0,170.0,14,13,2,2731,2018,4,52,3.28450954283178
5,0,0,1.0,29,9,2,2574,2017,11,396,4.0
3,0,0,88.0,14,3,2,3655,2015,10,5,4.0
7,0,0,255.0,14,10,1,1818,2020,5,18,4.0
2,0,0,430.0,14,6,2,674,2023,9,400,3.0
3,0,0,450.0,14,6,3,2552,2018,5,52,4.0
10,0,0,0.5,27,10,8,3895,2015,2,396,3.28450954283178
2,0,0,500.0,14,5,13,4770,2012,9,12,1.0
5,0,0,125.0,14,6,2,3999,2014,11,75,4.0
3,0,0,1.0,29,3,2,3222,2016,12,44,1.0
5,0,0,360.0,14,10,1,1154,2021,3,400,4.0
5,0,0,500.0,14,4,1,497,2024,3,68,3.28450954283178
2,0,0,125.0,14,3,2,2335,2018,1,123,1.0
2,0,0,100.0,19,10,10,3793,2015,1,400,4.0
6,0,0,1.0,29,14,3,3418,2016,6,400,4.0
1,0,0,400.0,14,10,7,3077,2017,5,13,4.0
2,0,0,110.0,14,8,2,3049,2017,4,418,3.28450954283178
1,0,0,350.0,14,8,3,3454,2016,1,400,4.0
4,0,0,132.0,14,7,2,2185,2019,9,18,3.0
1,0,0,1.0,27,3,2,1063,2020,3,244,3.28450954283178
3,0,0,468.0,14,6,1,1669,2021,3,134,3.0
3,0,0,500.0,14,1,1,1119,2022,7,354,3.0
1,0,0,500.0,14,1,2,253,2024,7,122,3.28450954283178
6,0,0,250.0,14,12,2,3996,2014,11,418,3.0
2,0,0,500.0,14,10,11,4164,2014,4,18,1.0
3,0,0,150.0,14,2,3,3839,2015,3,477,3.0
1,0,0,200.0,14,9,3,3218,2017,1,418,4.0
3,0,0,200.0,14,6,1,1940,2019,7,400,1.0
3,0,0,560.0,14,3,1,1652,2020,9,349,3.0
1,0,0,500.0,14,1,1,1658,2020,11,113,4.0
1,0,0,630.0,14,7,1,1595,2021,3,400,4.0
4,0,0,1.0,29,8,2,1675,2021,3,18,2.0
1,0,0,500.0,14,4,1,674,2023,7,459,3.28450954283178
2,0,0,211.5,14,9,5,3478,2016,4,459,4.0
1,0,0,500.0,14,5,2,3462,2016,4,298,4.0
4,0,0,14.0,14,2,1,2400,2019,2,459,4.0
3,0,0,500.0,14,2,1,1695,2021,2,327,3.28450954283178
2,0,0,224.0,14,1,1,985,2022,4,293,4.0
10,0,0,500.0,14,11,1,2647,2017,11,18,4.0
2,0,0,190.0,42,6,3,3318,2016,8,400,4.0
2,0,0,170.0,14,3,5,3950,2014,10,134,4.0
1,0,0,500.0,14,2,3,2666,2018,6,220,4.0
5,0,0,500.0,14,5,5,3989,2014,11,459,4.0
1,0,0,200.0,14,10,2,2416,2019,2,400,3.0
4,0,0,160.0,14,9,1,2378,2019,3,18,4.0
5,0,0,125.0,14,5,2,2158,2019,10,459,4.0
6,0,0,250.0,14,9,1,1469,2021,9,400,4.0
5,0,0,265.0,14,4,1,1376,2022,1,91,3.28450954283178
3,0,0,6.0,71,7,1,931,2022,9,400,3.0
1,0,0,200.0,14,8,1,724,2023,9,159,2.0
3,0,0,310.0,14,6,4,3091,2017,4,134,3.0
4,0,0,1.0,29,5,6,2676,2018,6,53,1.0
2,0,0,170.0,14,10,5,3118,2017,3,400,3.0
2,0,0,500.0,14,12,8,3578,2016,1,13,3.0
10,0,0,175.0,14,10,3,3760,2015,4,400,3.0
4,0,0,100.0,14,6,3,4362,2013,10,459,3.0
5,0,0,750.0,14,7,3,4464,2013,4,394,4.0
1,0,0,825.0,14,7,2,3436,2016,4,457,4.0
3,0,0,500.0,14,6,2,2906,2017,3,400,4.0
1,0,0,24.0,3,8,4,3122,2016,7,400,3.0
1,0,0,125.0,14,3,5,4156,2014,6,421,4.0
1,0,0,100.0,14,10,3,3224,2016,12,418,4.0
2,0,0,128.0,14,10,13,2920,2017,10,322,4.0
3,0,0,680.0,42,11,11,3200,2017,1,400,3.0
4,0,0,360.0,14,11,1,2235,2019,9,13,4.0
1,0,0,600.0,14,6,1,1220,2022,5,133,4.0
